partida_id,temporada,serie,rodada,clube,clube_slug,cartao,atleta,atleta_slug,num_camisa,minuto_nominal,acrescimo,minuto_continuo,periodo,motivo_completo,categoria_infracao,tipo_cartao_detalhe
13,2022,B,2,Náutico,nautico,Amarelo,Welker Marcal Almeida,welker_marcal_almeida,9,19,0,64,2T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ antidesportiva ao confrontar seu adversário com a bola fora de jogo. AT - Assistente Técnico",conduta_antidesportiva,
13,2022,B,2,Bahia,bahia,Amarelo,Alexandre Faganello,alexandre_faganello,AT,20,0,65,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por reclamar contra às decisões da arbitragem.,reclamacao,
13,2022,B,2,Náutico,nautico,Vermelho,Djavan Aulim Candido de Souza,djavan_aulim_candido_de_souza,5,25,0,70,2T,"V1.  For culpado de jogo brusco grave  - Aos 25 minutos do segundo tempo, expulsei com cartão vermelho direto o sr. djavan aulim candido de souza, nº 05 da equipe náutico, por atingir seu adversário com uso de força excessiva com as travas da chuteira a canela do seu adversário sr. emerson gustavo pinto dos santos, nº 17 da equipe bahia. informo ainda que o atleta atingido precisou de atendimento e continuou na partida e o atleta expulso deixou o campo de jogo normalmente.",outro,Cartão Vermelho Direto
14,2022,B,2,Londrina,londrina,Amarelo,Marcio Rodrigues Velasco,marcio_rodrigues_velasco,7,13,0,58,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço de forma temerária na disputa de bola.,falta_temeraria,
14,2022,B,2,Londrina,londrina,Amarelo,Joao Paulo da Silva,joao_paulo_da_silva,5,28,0,73,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço de forma temerária na disputa de bola.,falta_temeraria,
14,2022,B,2,Londrina,londrina,Amarelo,Saimon Pains Tormen,saimon_pains_tormen,4,32,0,77,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear seu adversário de forma temerária na disputa de bola.,falta_temeraria,
15,2022,B,2,Csa,csa,Amarelo,Geovane Silva Santos,geovane_silva_santos,15,31,0,31,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de maneira temerária.,falta_temeraria,
15,2022,B,2,Csa,csa,Amarelo,Igor Inocencio de Oliveira,igor_inocencio_de_oliveira,29,40,0,40,1T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
15,2022,B,2,Csa,csa,Amarelo,Werley Ananias da Silva,werley_ananias_da_silva,3,28,0,73,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por impedir um ataque promissor com uso indevido dos braços.,outro,
15,2022,B,2,Ituano,ituano,Amarelo,Gabriel de Sousa Barros,gabriel_de_sousa_barros,20,31,0,76,2T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
15,2022,B,2,Csa,csa,Amarelo,Marcelo Henrique Passos Carne,marcelo_henrique_passos_carne,31,43,0,88,2T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ com seu adversário gerando um principio de conflito.",outro,
15,2022,B,2,Ituano,ituano,Amarelo,Rafael Elias da Silva,rafael_elias_da_silva,9,43,0,88,2T,"A1.24.  Outro motivo (somente neste caso, abriria um campo livre para o árbitro digitar o que quiser\ com seu adversário gerando um principio de conflito.",outro,
16,2022,B,2,Ponte Preta,ponte_preta,Amarelo,Danilo Gomes Magalhaes,danilo_gomes_magalhaes,9,6,0,6,1T,A1.1.  Dar ou tentar dar um pontapé (chute\ de seu adversário de maneira temerária na disputa da bola.,falta_temeraria,
16,2022,B,2,Operário,operario,Amarelo,Fernando Jose da Cunha Neto,fernando_jose_da_cunha_neto,8,24,0,24,1T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por atingir a perna de seu adversário com um calço impedindo um ataque promissor.,falta_temeraria,
16,2022,B,2,Ponte Preta,ponte_preta,Vermelho,Lauro Junior Batista da Cruz,lauro_junior_batista_da_cruz,TG,14,0,59,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ da cruz, treinador de goleiros da equipe da aa ponte preta, por abandonar o banco de reservas em direção ao campo de jogo, discutir com um atleta da equipe adversária e retornar ao seu banco de reservas dando um soco na cobertura do mesmo. fato este observado e informado pelo 4° arbitro da partida.",cera_retardar,Cartão Vermelho Direto
16,2022,B,2,Ponte Preta,ponte_preta,Vermelho,Moises Ribeiro Santos,moises_ribeiro_santos,7,90,3,93,2T,"V2.8.  Outro motivo (detalhar no campo expulsões\ ponte preta, que se encontrava como substituto retornando do aquecimento para seu banco de reservas, e apontou o dedo médio  de forma incisiva à torcida adversária no momento que chegava no referido banco. fato este informado pelo 4° árbitro da partida. TG - Treinador de Goleiros Confederação Brasileira de Futebol Publicação da Súmula: 16/04/2022 14:03 Emissão desta via: 16/04/2022 14:03 Página 2/3",cera_retardar,Cartão Vermelho Direto
17,2022,B,2,Chapecoense,chapecoense,Amarelo,Luiz Henrique Mendes Silva da Costa,luiz_henrique_mendes_silva_da_costa,7,45,2,47,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária na disputa da bola.,falta_temeraria,
17,2022,B,2,Chapecoense,chapecoense,Amarelo,Victor Ramos Ferreira,victor_ramos_ferreira,4,4,0,49,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática para impedir um ataque promissor.,outro,
17,2022,B,2,Chapecoense,chapecoense,Amarelo,Matheus Henrique Bianqui,matheus_henrique_bianqui,18,18,0,63,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada contra um adversário de maneira temerária na disputa da bola.,falta_temeraria,
18,2022,B,2,Sampaio Corrêa,sampaio_correa,Amarelo,Mateus da Silva Duarte,mateus_da_silva_duarte,2,25,0,25,1T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada no seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
18,2022,B,2,Tombense,tombense,Amarelo,Jose Ricardo Araujo Fernandes,jose_ricardo_araujo_fernandes,8,26,0,26,1T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada no seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
18,2022,B,2,Sampaio Corrêa,sampaio_correa,Amarelo,Joecio Barbosa dos Santos,joecio_barbosa_dos_santos,13,40,0,40,1T,"A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por cometer uma falta tática, impedindo um ataque promissor.",outro,
18,2022,B,2,Sampaio Corrêa,sampaio_correa,Amarelo,Renato Vieira Rodrigues,renato_vieira_rodrigues,10,3,0,48,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada no seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
18,2022,B,2,Tombense,tombense,Amarelo,Everton Galdino Moreira,everton_galdino_moreira,11,8,0,53,2T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada no seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
19,2022,B,2,Cruzeiro Saf,cruzeiro_saf,Amarelo,Lucas da Cruz Oliveira,lucas_da_cruz_oliveira,26,8,0,8,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar um calço no seu adversário de maneira temerária na disputa pela bola.,falta_temeraria,
19,2022,B,2,Brusque,brusque,Amarelo,Gerson Rodolfo da Silva,gerson_rodolfo_da_silva,5,40,0,85,2T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar de forma acintosa contra à arbitragem.,reclamacao,
19,2022,B,2,Cruzeiro Saf,cruzeiro_saf,Amarelo,Rafael Lucas Cardoso dos Santos,rafael_lucas_cardoso_dos_santos,36,90,3,93,2T,A3.  Retardar o reinício do jogo  - Por retardar o reinício do jogo chutando a bola para longe.,cera_retardar,
20,2022,B,2,Novorizontino,novorizontino,Amarelo,Douglas Baggio de Oliveira Costa,douglas_baggio_de_oliveira_costa,7,9,0,54,2T,A4.  Infringir persistentemente as regras do jogo  - Infringir persistentemente as regras do jogo.,outro,
20,2022,B,2,Vila Nova,vila_nova,Amarelo,Rafael Victor Silva Santos,rafael_victor_silva_santos,15,12,0,57,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada de maneira temerária contra seu adversário na disputa de bola.,falta_temeraria,
20,2022,B,2,Vila Nova,vila_nova,Amarelo,Arthur Rodrigues Rezende,arthur_rodrigues_rezende,8,14,0,59,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Dar um calço de maneira temerária contra seu adversário na disputa de bola.,falta_temeraria,
20,2022,B,2,Novorizontino,novorizontino,Amarelo,Lucas Costa da Silva,lucas_costa_da_silva,11,20,0,65,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada de maneira temerária contra seu adversário na disputa de bola.,falta_temeraria,
21,2022,B,3,Ponte Preta,ponte_preta,Amarelo,Lucca Borges de Brito,lucca_borges_de_brito,10,15,0,15,1T,"A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
21,2022,B,3,Ponte Preta,ponte_preta,Amarelo,Ramon Rodrigo de Carvalho,ramon_rodrigo_de_carvalho,40,37,0,37,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Segurar seu adversário de maneira acintosa impedindo o mesmo de obter a posse de bola,outro,
21,2022,B,3,CRB,crb,Amarelo,Wallace Madeira Almeida,wallace_madeira_almeida,8,2,0,47,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar o seu adversário impedindo um ataque promissor.,outro,
21,2022,B,3,Ponte Preta,ponte_preta,Amarelo,Norberto Pereira Marinho Neto,norberto_pereira_marinho_neto,2,6,0,51,2T,"A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar o seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
21,2022,B,3,Ponte Preta,ponte_preta,Amarelo,Wallisson Luiz Alves Maximo,wallisson_luiz_alves_maximo,25,26,0,71,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Segurar seu adversário de maneira acintosa impedindo o mesmo de obter a posse de bola,outro,
21,2022,B,3,Ponte Preta,ponte_preta,Amarelo,Helio Cezar Pinto dos Anjos,helio_cezar_pinto_dos_anjos,TC,26,0,71,2T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com palavras e gestos as decisões da arbitragem.,reclamacao,
21,2022,B,3,CRB,crb,Amarelo,Anselmo Ramon Alves Herculano,anselmo_ramon_alves_herculano,9,36,0,81,2T,"A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Por golpear o seu adversário de maneira temerária, na disputa da bola.",falta_temeraria,
22,2022,B,3,CSA,csa,Amarelo,Bruno Ferreira Mombra Rosa,bruno_ferreira_mombra_rosa,25,10,0,10,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma entrada em seu adversário de forma temerária na disputa da bola.,falta_temeraria,
22,2022,B,3,Bahia,bahia,Amarelo,Julio Cesar de Rezende Miranda,julio_cesar_de_rezende_miranda,5,29,0,29,1T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma entrada em seu adversário de forma temerária na disputa da bola.,falta_temeraria,
22,2022,B,3,Bahia,bahia,Amarelo,Marco Antonio Rosa Furtado Junior,marco_antonio_rosa_furtado_junior,7,4,0,49,2T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ desaprovar de forma ostensiva a decisão da arbitragem no campo de jogo.,reclamacao,
22,2022,B,3,CSA,csa,Amarelo,Gabriel Santana Pinto,gabriel_santana_pinto,27,37,0,82,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma entrada em seu adversário de forma temerária na disputa da bola.,falta_temeraria,
22,2022,B,3,Bahia,bahia,Amarelo,Patrick de Lucca Chaves de Oliveira,patrick_de_lucca_chaves_de_oliveira,45,38,0,83,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por dar uma entrada em seu adversário de forma temerária na disputa da bola.,falta_temeraria,
22,2022,B,3,Bahia,bahia,Vermelho,Andre Dhominique Queiroz Santiago da Silva,andre_dhominique_queiroz_santiago_da_silva,13,90,1,91,2T,V1.5.  Golpear ou tentar golpear um adversário com uso de força excessiva na disputa da bola - Por golpear com uma cotovela na altura do rosto seu adversário (n° 09\ Confederação Brasileira de Futebol Publicação da Súmula: 22/04/2022 21:50 Emissão desta via: 22/04/2022 21:50 Página 2/3,falta_temeraria,Cartão Vermelho Direto
23,2022,B,3,Operário,operario,Amarelo,Claudinei dos Santos Oliveira,claudinei_dos_santos_oliveira,TC,28,0,28,1T,A2.  Desaprovar com palavras ou gestos as decisões da arbitragem  - Por desaprovar com gestos as decisões da arbitragem,reclamacao,
23,2022,B,3,Operário,operario,Amarelo,Fabiano da Silva Souza,fabiano_da_silva_souza,6,43,0,43,1T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Dar uma entrada de maneira temerária no seu adversário na disputa da bola.,falta_temeraria,
23,2022,B,3,Operário,operario,Amarelo,Fernando Jose da Cunha Neto,fernando_jose_da_cunha_neto,8,10,0,55,2T,A2.1.  Reclamar / protestar (verbalmente ou por gestos\ reclamar da arbitragem de forma acintosa,reclamacao,
23,2022,B,3,Náutico,nautico,Amarelo,Ralph Machado Dias,ralph_machado_dias,5,14,0,59,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por calçar seu adversário impedindo um ataque promissor.,outro,
24,2022,B,3,Criciúma,criciuma,Amarelo,Leonardo de Oliveira Costa,leonardo_de_oliveira_costa,5,13,0,58,2T,A1.3.  Cometer uma falta tática para impedir um ataque promissor - Por puxar seu adversario na disputa de bola impedindo um ataque promissor.,outro,
24,2022,B,3,Sport,sport,Amarelo,Ronaldo Henrique Ferreira da Silva,ronaldo_henrique_ferreira_da_silva,5,44,0,89,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversario de forma temeraria na disputa de bola.,falta_temeraria,
25,2022,B,3,Vila Nova,vila_nova,Vermelho,Georgemy Goncalves,georgemy_goncalves,1,32,0,32,1T,"V2.8.  Outro motivo (detalhar no campo expulsões\ da disputa de bola, impedindo uma chance clara e manifesto de gol. Confederação Brasileira de Futebol Publicação da Súmula: 23/04/2022 21:36 Emissão desta via: 23/04/2022 21:36 Página 2/3",outro,Cartão Vermelho Direto
25,2022,B,3,Ituano,ituano,Amarelo,Kaio Silva Mendes,kaio_silva_mendes,7,17,0,62,2T,A4.  Infringir persistentemente as regras do jogo  - Por infringir de maneira persiste as regras do jogo.,outro,
25,2022,B,3,Ituano,ituano,Amarelo,Lucas Santos Siqueira,lucas_santos_siqueira,8,32,0,77,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada temerária em seu adversário na disputa da bola.,falta_temeraria,
25,2022,B,3,Ituano,ituano,Amarelo,Rafael Pereira dos Santos,rafael_pereira_dos_santos,5,35,0,80,2T,A1.13.  Dar uma entrada contra um adversário de maneira temerária na disputa da bola - Por dar uma entrada em seu adversário de maneira temerária na disputa de bola.,falta_temeraria,
25,2022,B,3,Ituano,ituano,Amarelo,Carlos Eduardo de Souza Vieira,carlos_eduardo_de_souza_vieira,17,90,2,92,2T,"A3.  Retardar o reinício do jogo  - Por retardar o reinicio de jogo, chutando a bola para longe com o jogo paralisado.",cera_retardar,
26,2022,B,3,Londrina,londrina,Amarelo,Gabriel dos Santos Francisco,gabriel_dos_santos_francisco,9,7,0,52,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de forma temerária na disputa de bola.,falta_temeraria,
26,2022,B,3,Londrina,londrina,Amarelo,Jhonny Lucas Flora Barboza,jhonny_lucas_flora_barboza,8,18,0,63,2T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Por atuar de maneira a mostrar desrespeito ao jogo agarrando seu adversário na disputa de bola.,outro,
26,2022,B,3,Novorizontino,novorizontino,Amarelo,Helio Cunha Borges,helio_cunha_borges,21,35,0,80,2T,A1.2.  Dar ou tentar dar uma rasteira ou um calço em um adversário de maneira temerária na disputa da bola  - Por calçar seu adversário de forma temerária na disputa de bola.,falta_temeraria,
27,2022,B,3,Grêmio,gremio,Amarelo,Diego de Souza Andrade,diego_de_souza_andrade,29,16,0,16,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Discutir com seu adversário fora da disputa de bola.,outro,
27,2022,B,3,Guarani,guarani,Amarelo,Derlan de Oliveira Bento,derlan_de_oliveira_bento,34,16,0,16,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Discutir com seu adversário fora da disputa de bola.,outro,
27,2022,B,3,Guarani,guarani,Amarelo,Giovanni Augusto Oliveira Cardoso,giovanni_augusto_oliveira_cardoso,10,43,0,43,1T,A1.11.  Golpear um adversário de maneira temerária na disputa da bola - Golpear com o braço seu adversário de forma temerária na disputa de bola.,falta_temeraria,
27,2022,B,3,Grêmio,gremio,Amarelo,Mathias Adalberto Villasanti Rolon,mathias_adalberto_villasanti_rolon,27,45,0,45,1T,A1.14.  Atuar de maneira a mostrar desrespeito ao jogo - Discutir com seu adversário fora da disputa de bola.,outro,
